EDR3,l, b, d, ed, rv, erv, pml, epml, pmb, epmb, pmlpmbcorr, pmem, type
3859959023847972864,238.1185,45.6452,31.8,1.716,119.5,8.828,0.9834,0.2901,-0.7485,0.2739,0.033,0.0,BHB
3859659136346562560,239.829,46.0754,14.5,0.73,11.901,3.181,3.1634,0.0774,-1.6769,0.0732,0.0477,0.0,BHB
3860828909344414208,237.1106,46.3082,21.8,1.098,183.8,5.155,2.2067,0.0997,-3.14,0.1087,0.173,0.0,BHB
1398875422449000960,74.5242,47.8131,9.4,0.529,22.201,2.355,-5.4283,0.0422,10.3167,0.0374,-0.1785,0.0,BHB
1661436634497446400,107.6335,53.0863,10.9,0.599,-138.6,3.107,1.2636,0.0387,4.1152,0.0358,0.0357,0.0,BHB
3809100735547753472,248.7628,51.9821,14.9,0.802,173.6,3.736,-0.5194,0.0733,-4.2519,0.067,0.0756,0.02,BHB
3809191307818854400,247.5615,51.9279,11.4,0.565,148.6,3.012,0.8664,0.0539,-6.1154,0.0525,0.0538,0.0,BHB
1612421230765609984,92.3693,53.3295,8.0,0.387,-102.4,2.223,0.0826,0.0315,6.4097,0.0295,-0.0972,0.0,BHB
3809131457449413632,248.18,51.4845,15.7,0.831,43.2,3.907,2.1564,0.0675,-1.6297,0.0671,0.2093,0.0,BHB
1602090253870581248,91.016,47.5368,12.1,0.654,-11.6,3.286,1.7531,0.049,3.5581,0.0497,0.0055,0.0,BHB
1602391073379817984,91.7047,49.3651,13.1,0.733,-269.6,3.525,0.9701,0.0488,2.6759,0.0476,-0.182,0.0,BHB
1602754668131214848,91.2718,48.0034,9.3,0.504,-68.1,2.458,-1.0383,0.0377,1.394,0.0324,-0.0645,0.0,BHB
1603064524251923456,93.0785,47.6643,13.2,0.792,-163.2,3.327,-1.1046,0.0589,1.5641,0.0542,-0.1559,0.0,BHB
1615163442828817920,94.437,47.9036,24.1,1.294,-207.4,5.786,-0.5862,0.0989,2.1381,0.107,0.0892,0.0,BHB
1615143003080380928,93.9983,48.0968,15.0,0.828,-243.7,3.573,-0.3234,0.0527,2.6176,0.0506,0.1534,0.0,BHB
1663526492568970496,114.1127,55.8644,14.8,0.818,-158.1,3.747,1.1208,0.0514,2.4161,0.048,0.2363,0.0,BHB
1664491661915054080,113.7356,54.038,9.2,0.487,26.099,2.821,6.8125,0.0344,1.7492,0.0362,-0.0107,0.0,BHB
822895053648263552,167.4908,52.7948,12.0,0.652,-69.8,2.615,6.7978,0.0409,0.0015,0.042,0.2162,0.0,BHB
1660315746817036288,103.7784,53.6152,35.1,1.913,-7.1,8.387,0.2321,0.1462,1.3758,0.1643,-0.04,0.0,BHB
3858063538816890368,245.6619,53.2819,7.9,0.44,52.399,2.292,-3.3079,0.0313,-6.6036,0.0355,0.1766,0.245,BHB
1675454823635503360,118.9668,55.6315,29.1,1.577,-42.3,8.891,1.7878,0.1353,0.3456,0.1243,0.038,0.0,BHB
901777075840696448,188.9044,32.0544,8.6,0.488,127.8,2.048,10.1519,0.0314,0.7092,0.0395,0.3692,0.0,BHB
3849093654237270016,235.11,44.9827,9.1,0.519,191.2,2.266,1.7004,0.0492,-3.1154,0.0471,0.1601,0.0,BHB
1659281179390295040,108.3738,56.1047,9.7,0.567,-80.5,2.724,0.9026,0.0291,2.9992,0.0289,-0.0005,0.0,BHB
717548233250400640,186.8787,37.1192,17.0,0.874,-93.7,4.294,3.0259,0.0534,-3.1132,0.0752,0.2716,0.992,BHB
1660768200147469312,107.5145,55.1787,22.8,1.142,-109.6,7.002,0.513,0.0931,1.2146,0.0925,-0.1064,0.0,BHB
1660439858487565824,105.8274,54.607,13.0,0.684,-36.199,3.597,-1.8262,0.0453,4.2435,0.0454,0.0711,0.0,BHB
909845773201663232,185.5969,36.6854,18.0,0.958,51.0,3.957,2.8955,0.0735,-0.3247,0.0952,0.2139,0.0,BHB
863098490158387072,135.6509,52.7167,10.6,0.561,-196.2,2.571,2.9512,0.037,4.2277,0.0389,0.1703,0.0,BHB
862920334914842112,136.7515,52.4627,14.4,0.816,-144.0,3.439,3.2209,0.0468,0.7734,0.0527,0.273,0.0,BHB
901071773491202304,190.901,29.8086,17.0,0.865,161.7,3.707,2.6084,0.0579,-0.7443,0.0772,0.2922,0.0,BHB
1046138039124897792,155.7777,48.0049,8.7,0.465,-108.3,2.394,7.1601,0.0305,4.0191,0.0283,0.0647,0.0,BHB
825103010435613696,169.7345,47.8621,9.5,0.506,-117.8,2.654,3.8439,0.0279,-0.4667,0.0338,-0.0701,0.0,BHB
819278416306105472,172.8873,46.391,31.9,1.643,99.9,13.7,1.0416,0.1281,-0.5372,0.1511,0.2663,0.0,BHB
1048265937722223872,150.8967,48.6621,9.5,0.489,-187.2,2.104,5.0671,0.0276,2.7217,0.0257,0.0382,0.0,BHB
824739140805700352,171.3094,48.7735,24.7,1.321,55.9,8.507,1.1984,0.098,-0.0296,0.1142,-0.2099,0.0,BHB
864546959288626048,133.0427,50.4578,9.4,0.523,-105.8,2.508,4.2894,0.031,3.0808,0.0313,0.1381,0.0,BHB
1047482604406892416,150.9249,49.1103,19.2,1.041,-146.3,4.267,2.0371,0.0552,1.2167,0.0505,0.0257,0.0,BHB
3855931066078948352,244.3303,48.4066,12.7,0.655,48.3,3.964,2.36,0.0543,-3.5779,0.058,0.129,0.0,BHB
3839989113843834368,235.8614,36.3578,9.0,0.48,123.601,2.928,4.0201,0.0373,-1.8781,0.0388,0.4461,0.0,BHB
3693284507166558208,289.0878,58.4875,11.7,0.586,289.9,2.432,-0.0965,0.0551,-0.6353,0.0429,-0.2134,0.0,BHB
3693380714433619456,289.2767,58.6171,10.0,0.565,36.1,2.298,0.2523,0.0455,-4.7349,0.0462,-0.4123,0.0,BHB
3695013901517687808,286.0313,60.5073,18.2,0.979,-7.9,4.223,-1.7184,0.0879,-3.8724,0.064,-0.0192,0.0,BHB
3694242181793912832,287.1297,59.1284,12.8,0.679,276.3,2.744,-0.1067,0.0632,-0.5487,0.0502,-0.0033,0.0,BHB
910135872472573440,184.5389,35.9387,27.0,1.441,-4.2,6.237,1.8407,0.1152,-0.3558,0.1615,0.4222,0.0,BHB
1047863791344162176,147.4789,50.3908,33.5,1.811,-78.1,11.85,1.4639,0.1273,0.5282,0.1219,0.1106,0.0,BHB
912376574091379712,181.1893,38.7101,27.3,1.403,-17.5,6.089,2.2401,0.093,-0.0464,0.1317,0.196,0.0,BHB
912407532216057728,181.3321,38.9853,10.1,0.568,-94.4,2.233,5.0858,0.0462,0.85,0.0463,0.338,0.0,BHB
3691331259118477824,316.6466,64.1069,17.2,0.863,97.7,3.194,-2.0944,0.1074,-1.7247,0.093,-0.5892,0.0,BHB
1054195775729490816,145.2691,49.7424,16.5,0.907,-79.4,4.307,3.5324,0.045,1.5079,0.0494,0.1234,0.0,BHB
3691553978942523392,314.7173,64.2948,17.2,0.975,-92.6,3.752,-0.9808,0.1015,-2.2802,0.0672,-0.536,0.0,BHB
3794074603484360704,266.8158,55.9314,46.9,2.665,456.4,14.498,-0.8512,0.3588,-1.089,0.3204,0.3772,0.789,BHB
3793743684843930624,268.4882,55.6869,35.6,2.051,58.2,8.173,-0.3159,0.2531,-0.9345,0.2057,0.24,0.06,BHB
3793263683594615808,267.5161,54.3687,11.6,0.59,127.8,2.437,-0.3224,0.0726,-4.009,0.0502,0.5454,0.0,BHB
3793210391640463360,267.9788,54.3305,25.1,1.278,-22.9,5.31,0.6514,0.1503,-1.8694,0.1209,0.2284,0.0,BHB
3849000986023154176,234.8644,43.7423,50.6,2.667,120.8,17.15,0.2903,0.4015,-0.5315,0.4113,0.1165,0.156,BHB
3849705498098466816,232.5348,42.3702,11.0,0.553,131.9,2.518,3.7992,0.0496,-4.203,0.0576,0.5523,0.0,BHB
861534572306854912,144.771,51.9401,7.7,0.401,51.401,2.38,0.8261,0.0259,7.3861,0.0253,0.1065,0.0,BHB
3793310206680660992,268.8033,55.0701,19.6,0.962,147.8,3.526,-0.2078,0.1159,-2.3557,0.0994,0.2511,0.0,BHB
3792597585706832896,272.3342,55.3087,8.1,0.441,33.001,1.556,2.5943,0.041,-7.5287,0.0355,0.127,0.0,BHB
3792277451728705536,271.2177,54.8236,23.0,1.204,108.1,3.981,-0.0067,0.1273,-0.7796,0.1084,0.4523,0.0,BHB
1019641492522862464,164.2277,45.027,16.9,0.908,-56.0,3.762,4.2862,0.0532,0.5293,0.057,-0.0431,0.0,BHB
3851280819087773184,230.3695,39.2453,32.7,1.815,244.0,14.467,0.9535,0.1522,-0.9416,0.1733,0.358,0.0,BHB
3848287707918960128,231.416,39.8126,33.0,1.787,120.9,15.675,1.8964,0.3062,-0.713,0.3054,0.3362,0.0,BHB
3847800418109374464,233.7634,39.7495,20.7,1.258,122.2,6.487,1.3283,0.1196,-1.2367,0.1457,0.5737,0.0,BHB
2719949535258183680,83.3726,-40.1265,7.6,0.422,-264.4,2.037,-0.5979,0.0345,-4.1044,0.0363,-0.1795,0.0,BHB
2543807531971028992,109.8179,-61.8138,15.4,0.812,-57.7,4.339,-0.5552,0.0809,-2.8687,0.0581,0.0317,0.212,BHB
2543380779724550144,116.7203,-61.7865,23.0,1.253,-202.499,4.442,-1.1116,0.1428,-2.8012,0.1141,0.2854,0.999,BHB
2542544364909774848,115.5098,-63.4021,19.9,1.038,-168.799,5.494,-1.6998,0.1057,-3.093,0.0819,0.2933,0.999,BHB
2719784539794249216,84.3586,-40.847,7.0,0.357,-154.3,2.117,-0.256,0.037,-3.379,0.0349,-0.0112,0.0,BHB
2610036992826513408,62.3966,-56.9535,41.5,2.201,-78.5,13.27,-0.4102,0.2612,-1.1794,0.3133,-0.2365,0.001,BHB
2609921406666494464,60.2122,-56.4553,13.7,0.715,84.5,2.992,-0.346,0.0663,-1.1563,0.0709,-0.2456,0.0,BHB
909148815973101056,180.9478,31.4718,25.2,1.375,103.5,6.692,2.7898,0.1101,0.038,0.1384,-0.0547,0.0,BHB
908727294998626432,182.6423,31.2405,7.5,0.389,-36.5,1.934,7.2189,0.0302,-1.2373,0.0371,-0.0042,0.0,BHB
1018288126851941248,167.0183,45.6515,23.0,1.351,-173.1,4.884,1.5654,0.0873,0.6394,0.096,-0.1416,0.0,BHB
1019577961366728576,165.5556,44.7769,43.0,2.193,32.6,11.798,0.7281,0.1622,0.274,0.1882,-0.1731,0.0,BHB
578334702369827328,226.2704,31.2121,9.9,0.546,253.7,1.975,2.6957,0.0441,-2.3962,0.0518,0.3183,0.0,BHB
577461136086031360,227.1679,31.055,6.5,0.328,164.101,2.012,6.4095,0.0359,-2.3845,0.0327,0.1565,0.0,BHB
3835248088424395264,239.3378,43.3187,8.9,0.498,60.4,1.987,0.8525,0.0457,-4.6518,0.0475,-0.0052,0.004,BHB
2819555972950332416,97.0709,-43.4975,17.4,0.966,-178.1,4.528,-0.4506,0.079,-3.6271,0.0668,0.1308,0.0,BHB
2792345710157819904,112.9205,-46.8632,7.6,0.41,-239.3,1.956,1.6513,0.0382,-4.1656,0.0337,0.1868,0.0,BHB
2756166348765308416,112.1575,-48.057,17.6,0.921,15.1,4.639,0.07,0.1105,-2.5226,0.0897,0.184,0.505,BHB
2792539563506113024,111.709,-46.5307,44.0,2.348,-112.5,11.608,-0.0418,0.3365,-1.3456,0.3057,0.4101,0.459,BHB
2485693532078660096,144.9875,-61.8935,19.6,1.04,34.8,4.417,1.4128,0.0822,0.8762,0.0616,0.4536,0.0,BHB
